brand_name,place_id,found_name,rating,reviews,lat,lng,maps_url
Plearn Skin Clinic,0x30e29d5a5ac478a5:0x773a23ac738f5076,PLEARN SKIN CLINIC (เพลิน สกินคลินิก),,,13.8064624,100.5752346,"https://www.google.com/maps/place/PLEARN+SKIN+CLINIC+(%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%B4%E0%B8%99+%E0%B8%AA%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81)/@13.8064624,100.5752346,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29d5a5ac478a5:0x773a23ac738f5076!8m2!3d13.8064624!4d100.5752346!16s%2Fg%2F11stx7kqyr?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
happybirth Clinic,0x311d61c0bb1367f9:0xbe26cf36f3a0c6c2,ผลลัพธ์,,,13.7591827,100.6313002,"https://www.google.com/maps/place/happybirth+%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%B4%E0%B8%99%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A7%E0%B8%8A%E0%B9%81%E0%B8%AE%E0%B8%9B%E0%B8%9B%E0%B8%B5%E0%B9%89%E0%B9%80%E0%B8%9A%E0%B8%B4%E0%B8%A3%E0%B9%8C%E0%B8%98+(%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%84%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%87)/@13.759183,100.4871044,12z/data=!4m10!1m2!2m1!1shappybirth+Clinic+Bangkok!3m6!1s0x311d61c0bb1367f9:0xbe26cf36f3a0c6c2!8m2!3d13.7591827!4d100.6313002!15sChloYXBweWJpcnRoIENsaW5pYyBCYW5na29rWhsiGWhhcHB5YmlydGggY2xpbmljIGJhbmdrb2uSAQxneW5lY29sb2dpc3SaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnRPVWs1cVZtaE9Sa3BtVXpKa05rMUVSa2xYV0dobVVYcGFlbFpGUlJBQuABAPoBBQimARA9!16s%2Fg%2F11sts_y7h7?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Progression Clinic,0x30e29dfef3841269:0x8204f78dab96afb1,Progression Clinic,,,13.8553782,100.5420269,"https://www.google.com/maps/place/Progression+Clinic/@13.8553782,100.5420269,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29dfef3841269:0x8204f78dab96afb1!8m2!3d13.8553782!4d100.5420269!16s%2Fg%2F11whyp66rk?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
MN Medical Clinic,0x30e29d5c2f303be3:0x34b8d089638177b2,MN Medical Clinic,,,13.8028837,100.5743845,"https://www.google.com/maps/place/MN+Medical+Clinic/@13.8028837,100.5743845,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29d5c2f303be3:0x34b8d089638177b2!8m2!3d13.8028837!4d100.5743845!16s%2Fg%2F11s41788jr?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Paz dental Clinic,0x311d61775c3c6093:0xac2d27efe5f24e21,Paz dental clinic คลินิกพาซ,,,13.6869787,100.6474702,"https://www.google.com/maps/place/Paz+dental+clinic+%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81%E0%B8%9E%E0%B8%B2%E0%B8%8B/@13.6869787,100.6474702,17z/data=!3m1!4b1!4m6!3m5!1s0x311d61775c3c6093:0xac2d27efe5f24e21!8m2!3d13.6869787!4d100.6474702!16s%2Fg%2F11vt2bw6_y?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Befriends Clinic,0x311d6339c20c04e5:0x5d180bd63912770d,Befriends Clinic บีเฟรนด์ คลินิก,,,13.7763516,100.6745716,"https://www.google.com/maps/place/Befriends+Clinic+%E0%B8%9A%E0%B8%B5%E0%B9%80%E0%B8%9F%E0%B8%A3%E0%B8%99%E0%B8%94%E0%B9%8C+%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81/@13.7763516,100.6745716,17z/data=!3m1!4b1!4m6!3m5!1s0x311d6339c20c04e5:0x5d180bd63912770d!8m2!3d13.7763516!4d100.6745716!16s%2Fg%2F11txpz4h3x?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
โรงพยาบาลพญาไท 3,0x30e2984634badc79:0xd5f0e330080118f4,โรงพยาบาลพญาไท 3,,,13.722973,100.4640754,"https://www.google.com/maps/place/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%9E%E0%B8%8D%E0%B8%B2%E0%B9%84%E0%B8%97+3/@13.722973,100.4640754,17z/data=!3m1!4b1!4m6!3m5!1s0x30e2984634badc79:0xd5f0e330080118f4!8m2!3d13.722973!4d100.4640754!16s%2Fm%2F027n4hq?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Menness Wellness,0x30e2991fc617987f:0x4887b173f99e2317,Menness Clinic (เมนเนส คลินิก),,,13.7216556,100.509555,"https://www.google.com/maps/place/Menness+Clinic+(%E0%B9%80%E0%B8%A1%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%AA+%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81)/@13.7216556,100.509555,17z/data=!3m1!4b1!4m6!3m5!1s0x30e2991fc617987f:0x4887b173f99e2317!8m2!3d13.7216556!4d100.509555!16s%2Fg%2F11vbzbmvfl?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Miso Care Clinic,0x30e2a105f7336a27:0x687c80d6c661c0ab,MISO CARE CLINIC (มีโซ แคร์ คลินิก),,,13.6112134,100.6191252,"https://www.google.com/maps/place/MISO+CARE+CLINIC+(%E0%B8%A1%E0%B8%B5%E0%B9%82%E0%B8%8B+%E0%B9%81%E0%B8%84%E0%B8%A3%E0%B9%8C+%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81)/@13.6112134,100.6191252,17z/data=!3m1!4b1!4m6!3m5!1s0x30e2a105f7336a27:0x687c80d6c661c0ab!8m2!3d13.6112134!4d100.6191252!16s%2Fg%2F11l700sy0b?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Bellalin Clinic,0x30e29faf8d4df773:0xf94ede818beefcd6,Bellalin Clinic,,,13.7789698,100.5616975,"https://www.google.com/maps/place/Bellalin+Clinic/@13.7789698,100.5616975,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29faf8d4df773:0xf94ede818beefcd6!8m2!3d13.7789698!4d100.5616975!16s%2Fg%2F11fv6v37h2?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Menhance Clinic,0x30e29f4b5aede4bd:0xd06f1bc1d6da7e92,MENHANCE The Clinic for Men,,,13.7357379,100.5768472,"https://www.google.com/maps/place/MENHANCE+The+Clinic+for+Men/@13.7357379,100.5768472,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29f4b5aede4bd:0xd06f1bc1d6da7e92!8m2!3d13.7357379!4d100.5768472!16s%2Fg%2F11ld1dxw9d?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
BIKIHADA CLINIC,0x30e29f150f8c7d89:0xba8c5fdd7ce679aa,BIKIHADA CLINIC,,,13.695584,100.6050142,"https://www.google.com/maps/place/BIKIHADA+CLINIC/@13.695584,100.6050142,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29f150f8c7d89:0xba8c5fdd7ce679aa!8m2!3d13.695584!4d100.6050142!16s%2Fg%2F11y3ngrc92?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Kawintra Clinic,0x30e2a14ee9ad771f:0x588df0bb31cea61f,Kawintra Clinic กวินทราคลินิก,,,13.6609785,100.6010646,"https://www.google.com/maps/place/Kawintra+Clinic+%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81/@13.6609785,100.6010646,17z/data=!3m1!4b1!4m6!3m5!1s0x30e2a14ee9ad771f:0x588df0bb31cea61f!8m2!3d13.6609785!4d100.6010646!16s%2Fg%2F11qvfztjts?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Womanista Lash,0x30e29954c587c587:0x23bced8ca19b26fb,ผลลัพธ์,,,13.7652518,100.4436889,"https://www.google.com/maps/place/Womanista+Lash+%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B8%82%E0%B8%99%E0%B8%95%E0%B8%B2+%E0%B8%A5%E0%B8%B4%E0%B8%9F%E0%B8%95%E0%B8%B4%E0%B9%89%E0%B8%87+%E0%B9%81%E0%B8%A7%E0%B9%8A%E0%B8%81%E0%B8%8B%E0%B9%8C/@13.765252,100.1552979,11z/data=!4m10!1m2!2m1!1sWomanista+Lash+Bangkok!3m6!1s0x30e29954c587c587:0x23bced8ca19b26fb!8m2!3d13.7652518!4d100.4436889!15sChZXb21hbmlzdGEgTGFzaCBCYW5na29rWhgiFndvbWFuaXN0YSBsYXNoIGJhbmdrb2uSAQxiZWF1dHlfc2Fsb26aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXpielZ5T1RSblJSQULgAQD6AQQIABAr!16s%2Fg%2F11lgrtvsmt?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
The Nest Clinic,0x30e2998f043149b7:0xfbeda7243a98ef4a,The Nest Clinic ราชพฤกษ์ คลินิกรักษาสิว รักษาฝ้า กระ เลเซอร์ผิว ยกกระชับหน้า Botox,,,13.7587434,100.4286345,"https://www.google.com/maps/place/The+Nest+Clinic+%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C+%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B2%E0%B8%AA%E0%B8%B4%E0%B8%A7+%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B2%E0%B8%9D%E0%B9%89%E0%B8%B2+%E0%B8%81%E0%B8%A3%E0%B8%B0+%E0%B9%80%E0%B8%A5%E0%B9%80%E0%B8%8B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9C%E0%B8%B4%E0%B8%A7+%E0%B8%A2%E0%B8%81%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B1%E0%B8%9A%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2+Botox/@13.7587434,100.4286345,17z/data=!3m1!4b1!4m6!3m5!1s0x30e2998f043149b7:0xfbeda7243a98ef4a!8m2!3d13.7587434!4d100.4286345!16s%2Fg%2F11kr9jnpn0?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Ceyla Wellness,0x30e29f8a98f38e07:0x43e8930c72a4c4af,CELLFITT Wellness,,,13.7436054,100.5413065,"https://www.google.com/maps/place/CELLFITT+Wellness/@13.7436054,100.5413065,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29f8a98f38e07:0x43e8930c72a4c4af!8m2!3d13.7436054!4d100.5413065!16s%2Fg%2F11vdhpd0xf?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
โรงพยาบาลวิมุต,0x30e29d018d198813:0x81291dc46868239,โรงพยาบาลวิมุต,,,13.7888116,100.5481113,"https://www.google.com/maps/place/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%A1%E0%B8%B8%E0%B8%95/@13.7888116,100.5481113,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29d018d198813:0x81291dc46868239!8m2!3d13.7888116!4d100.5481113!16s%2Fg%2F11fk8cvqq8?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Nesther Clinic,0x30e29d07ca333873:0x7735bad4f6bdaf50,เนสเธอร์ คลินิก Nesther Clinic คลินิกความงาม ปรับรูปหน้า เสริมจมูก ปลูกผม,,,13.8696983,100.5752719,"https://www.google.com/maps/place/%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B9%80%E0%B8%98%E0%B8%AD%E0%B8%A3%E0%B9%8C+%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81+Nesther+Clinic+%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%87%E0%B8%B2%E0%B8%A1+%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2+%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%88%E0%B8%A1%E0%B8%B9%E0%B8%81+%E0%B8%9B%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%9C%E0%B8%A1/@13.8696983,100.5752719,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29d07ca333873:0x7735bad4f6bdaf50!8m2!3d13.8696983!4d100.5752719!16s%2Fg%2F11l32426w3?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Skinity Clinic,0x30e2a190d85a26cb:0x5acf0b1a2e470f7d,Skinity Clinic สกินิตี้คลินิก - รักษาสิว รักษาหลุมสิว รูขุมขนกว้าง โปรแกรมฉีดฟิลเลอร์,,,13.6841559,100.614972,"https://www.google.com/maps/place/Skinity+Clinic+%E0%B8%AA%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%95%E0%B8%B5%E0%B9%89%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81+-+%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B2%E0%B8%AA%E0%B8%B4%E0%B8%A7+%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B8%AA%E0%B8%B4%E0%B8%A7+%E0%B8%A3%E0%B8%B9%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%82%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B9%89%E0%B8%B2%E0%B8%87+%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%A1%E0%B8%89%E0%B8%B5%E0%B8%94%E0%B8%9F%E0%B8%B4%E0%B8%A5%E0%B9%80%E0%B8%A5%E0%B8%AD%E0%B8%A3%E0%B9%8C/@13.6841559,100.614972,17z/data=!3m1!4b1!4m6!3m5!1s0x30e2a190d85a26cb:0x5acf0b1a2e470f7d!8m2!3d13.6841559!4d100.614972!16s%2Fg%2F11rvcw7bsk?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
โรงพยาบาลยันฮี,0x30e29bea51ef53d5:0xb69b32246c05ef75,โรงพยาบาลยันฮี,,,13.7994935,100.5115718,"https://www.google.com/maps/place/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%A2%E0%B8%B1%E0%B8%99%E0%B8%AE%E0%B8%B5/@13.7994935,100.5115718,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29bea51ef53d5:0xb69b32246c05ef75!8m2!3d13.7994935!4d100.5115718!16s%2Fm%2F0h1gfln?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
โรงพยาบาลนครธน,0x30e2bd3227962409:0xa951e02e99e04443,โรงพยาบาลนครธน,,,13.6606769,100.4342075,"https://www.google.com/maps/place/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%98%E0%B8%99/@13.6606769,100.4342075,17z/data=!3m1!4b1!4m6!3m5!1s0x30e2bd3227962409:0xa951e02e99e04443!8m2!3d13.6606769!4d100.4342075!16s%2Fm%2F06w3_78?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Glamora Clinic,0x311d7d21c8954ba7:0x8488ed5a183a9410,Glamora Clinic,,,13.8700752,100.6783437,"https://www.google.com/maps/place/Glamora+Clinic/@13.8700752,100.6783437,17z/data=!3m1!4b1!4m6!3m5!1s0x311d7d21c8954ba7:0x8488ed5a183a9410!8m2!3d13.8700752!4d100.6783437!16s%2Fg%2F11kr7pzt_p?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Memory Clinic,0x30e29fbecbc499f5:0xd7769668169e0bec,Memory Wellness Clinic ศูนย์การแพทย์ชะลอวัยและป้องกันโรค,,,13.714146,100.593129,"https://www.google.com/maps/place/Memory+Wellness+Clinic+%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%81%E0%B8%9E%E0%B8%97%E0%B8%A2%E0%B9%8C%E0%B8%8A%E0%B8%B0%E0%B8%A5%E0%B8%AD%E0%B8%A7%E0%B8%B1%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B9%82%E0%B8%A3%E0%B8%84/@13.714146,100.593129,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29fbecbc499f5:0xd7769668169e0bec!8m2!3d13.714146!4d100.593129!16s%2Fg%2F11ggbr_r9l?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Atitha Clinic,0x30e2999c2d2f0027:0xb69b20697c5c3c16,Atitha clinic อธิฐา คลินิก,,,13.7132982,100.4792322,"https://www.google.com/maps/place/Atitha+clinic+%E0%B8%AD%E0%B8%98%E0%B8%B4%E0%B8%90%E0%B8%B2+%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81/@13.7132982,100.4792322,17z/data=!3m1!4b1!4m6!3m5!1s0x30e2999c2d2f0027:0xb69b20697c5c3c16!8m2!3d13.7132982!4d100.4792322!16s%2Fg%2F11q7_04cfs?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Bellina Clinic,0x311d5f25d2a3276b:0xa6d7a574c610f8f9,Bellina clinic,,,13.678345,100.6148535,"https://www.google.com/maps/place/Bellina+clinic/@13.678345,100.6148535,17z/data=!3m1!4b1!4m6!3m5!1s0x311d5f25d2a3276b:0xa6d7a574c610f8f9!8m2!3d13.678345!4d100.6148535!16s%2Fg%2F11v5l1x9zv?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
CHALYN CLINIC,0x30e29fe8d3d0734d:0xa91f39962079fc83,ผลลัพธ์,,,13.7345854,100.5810822,"https://www.google.com/maps/place/Chalyn+Wellness+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%A5%E0%B9%88%E0%B8%AD/@13.7345854,100.5089844,13z/data=!4m10!1m2!2m1!1sCHALYN+CLINIC+Bangkok!3m6!1s0x30e29fe8d3d0734d:0xa91f39962079fc83!8m2!3d13.7345854!4d100.5810822!15sChVDSEFMWU4gQ0xJTklDIEJhbmdrb2taFyIVY2hhbHluIGNsaW5pYyBiYW5na29rkgEMYmVhdXR5X3NhbG9umgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0T1IySlZjREZPUm5CSll6TldiMVZWY0c1UFZFMTZUMFUxVTFWSFl4QULgAQD6AQQIABAb!16s%2Fg%2F11xnn5sddh?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Aestiq Clinic,0x30e29f559dc1f5eb:0x8159d812051e0207,AESTIQ CLINIC เอสทิค คลินิก,,,13.7254407,100.5850263,"https://www.google.com/maps/place/AESTIQ+CLINIC+%E0%B9%80%E0%B8%AD%E0%B8%AA%E0%B8%97%E0%B8%B4%E0%B8%84+%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81/@13.7254407,100.5850263,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29f559dc1f5eb:0x8159d812051e0207!8m2!3d13.7254407!4d100.5850263!16s%2Fg%2F11lktm0dg_?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Welida Health,0x30e29f8acd987cc9:0xc33cdca0c1496e64,Welida Health Rama3,,,13.6997166,100.5417915,"https://www.google.com/maps/place/Welida+Health+Rama3/@13.6997166,100.5417915,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29f8acd987cc9:0xc33cdca0c1496e64!8m2!3d13.6997166!4d100.5417915!16s%2Fg%2F11vd6h2v3w?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Monika Clinic,0x30e29b258e795e7f:0x1352a3f6013ddee3,MONIKA CLINIC,,,13.8179892,100.5159228,"https://www.google.com/maps/place/MONIKA+CLINIC/@13.8179892,100.5159228,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29b258e795e7f:0x1352a3f6013ddee3!8m2!3d13.8179892!4d100.5159228!16s%2Fg%2F11kjp1dtzv?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Sirin Clinic,0x311d60d1983881f1:0xbddcacc39437ca37,SIRIN CLINIC สิรินคลินิก,,,13.7181611,100.7028152,"https://www.google.com/maps/place/SIRIN+CLINIC+%E0%B8%AA%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81/@13.7181611,100.7028152,17z/data=!3m1!4b1!4m6!3m5!1s0x311d60d1983881f1:0xbddcacc39437ca37!8m2!3d13.7181611!4d100.7028152!16s%2Fg%2F11d_v6ddch?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
La Mitra HWC,0x30e285a61a99aa65:0xb17a26a3dd2a484c,La Mitra HWC,,,13.9278932,100.5292504,"https://www.google.com/maps/place/La+Mitra+HWC/@13.9278932,100.5292504,17z/data=!3m1!4b1!4m6!3m5!1s0x30e285a61a99aa65:0xb17a26a3dd2a484c!8m2!3d13.9278932!4d100.5292504!16s%2Fg%2F11jz04v0b7?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Clinic Alynn,0x30e299b4ebc550b3:0xae2ed786526bd8b3,Clinic Alynn,,,13.7035224,100.5156133,"https://www.google.com/maps/place/Clinic+Alynn/@13.7035224,100.5156133,17z/data=!3m1!4b1!4m6!3m5!1s0x30e299b4ebc550b3:0xae2ed786526bd8b3!8m2!3d13.7035224!4d100.5156133!16s%2Fg%2F11rcn8qsgm?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Elixa Clinic,0x30e297e8acb26339:0x13214937f811f1d8,Elixa Clinic - เอลิกซ่าคลินิก,,,13.7100837,100.4130881,"https://www.google.com/maps/place/Elixa+Clinic+-+%E0%B9%80%E0%B8%AD%E0%B8%A5%E0%B8%B4%E0%B8%81%E0%B8%8B%E0%B9%88%E0%B8%B2%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81/@13.7100837,100.4130881,17z/data=!3m1!4b1!4m6!3m5!1s0x30e297e8acb26339:0x13214937f811f1d8!8m2!3d13.7100837!4d100.4130881!16s%2Fg%2F11svtl7s2r?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Merry Clinic,0x30e29b7106d24091:0xc34ddb63e7ebbf56,Merry Clinic,,,13.8059079,100.5252769,"https://www.google.com/maps/place/Merry+Clinic/@13.8059079,100.5252769,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29b7106d24091:0xc34ddb63e7ebbf56!8m2!3d13.8059079!4d100.5252769!16s%2Fg%2F11lrvlr9jk?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Esthe Clinic,0x30e29fe52eb79633:0x58ee2be6d0dafa2b,esthe clinic,,,13.7029562,100.6020409,"https://www.google.com/maps/place/esthe+clinic/@13.7029562,100.6020409,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29fe52eb79633:0x58ee2be6d0dafa2b!8m2!3d13.7029562!4d100.6020409!16s%2Fg%2F11r_wq5p53?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
CMC Wellness,0x30e29ce38fa307bf:0x494c3081ee394beb,CMC Wellness Clinic - ซีเอ็มซี เวลเนสคลินิก,,,13.8391647,100.5600162,"https://www.google.com/maps/place/CMC+Wellness+Clinic+-+%E0%B8%8B%E0%B8%B5%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%A1%E0%B8%8B%E0%B8%B5+%E0%B9%80%E0%B8%A7%E0%B8%A5%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81/@13.8391647,100.5600162,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29ce38fa307bf:0x494c3081ee394beb!8m2!3d13.8391647!4d100.5600162!16s%2Fg%2F11c0rvkl2l?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
KENN Clinic,0x30e2a10049b18519:0x43f5ddcdf6c620b2,KENN clinic,,,13.6846108,100.6121676,"https://www.google.com/maps/place/KENN+clinic/@13.6846108,100.6121676,17z/data=!3m1!4b1!4m6!3m5!1s0x30e2a10049b18519:0x43f5ddcdf6c620b2!8m2!3d13.6846108!4d100.6121676!16s%2Fg%2F11vkbc8twc?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
